image_path,edge_id,border_id,border_point_id,global_point_id,x_px,y_px,x_mm,y_mm,distance_to_bottom_mm
data/images\Multimedia_47.jpg,1,1,1,1,239.0,1057.0,112.01435089111328,573.161865234375,263.89141845703125
data/images\Multimedia_47.jpg,1,1,2,2,336.75,1057.0,173.75767517089844,569.22607421875,267.82720947265625
data/images\Multimedia_47.jpg,1,1,3,3,434.5,1062.0,235.50396728515625,568.40478515625,268.64849853515625
data/images\Multimedia_47.jpg,1,1,4,4,532.25,1064.0,297.24847412109375,565.7147827148438,271.3385009765625
data/images\Multimedia_47.jpg,1,1,5,5,630.0,1063.9000244140625,358.9917297363281,561.7167358398438,275.3365478515625
data/images\Multimedia_47.jpg,1,2,1,6,239.0,1075.0,112.02500915527344,584.3740234375,252.67926025390625
data/images\Multimedia_47.jpg,1,2,2,7,336.75,1074.199951171875,173.76785278320312,579.9398803710938,257.1134033203125
data/images\Multimedia_47.jpg,1,2,3,8,434.5,1076.0,235.5122528076172,577.1253662109375,259.92791748046875
data/images\Multimedia_47.jpg,1,2,4,9,532.25,1077.0,297.25616455078125,573.8124389648438,263.2408447265625
data/images\Multimedia_47.jpg,1,2,5,10,630.0,1076.0999755859375,358.99896240234375,569.3160400390625,267.73724365234375
data/images\Multimedia_47.jpg,2,1,1,1,865.0,1066.0,507.42962646484375,553.5628051757812,283.490478515625
data/images\Multimedia_47.jpg,2,1,2,2,939.25,1059.0,554.3251342773438,546.2129516601562,290.84033203125
data/images\Multimedia_47.jpg,2,1,3,3,1013.5,1054.0,601.2218017578125,540.10888671875,296.94439697265625
data/images\Multimedia_47.jpg,2,1,4,4,1087.75,1051.0,648.1196899414062,535.2506103515625,301.80267333984375
data/images\Multimedia_47.jpg,2,1,5,5,1162.0,1047.0,695.0170288085938,529.7694091796875,307.28387451171875
data/images\Multimedia_47.jpg,2,2,1,6,865.0,1069.0,507.431396484375,555.4315185546875,281.62176513671875
data/images\Multimedia_47.jpg,2,2,2,7,939.25,1068.0,554.3304443359375,551.8190307617188,285.2342529296875
data/images\Multimedia_47.jpg,2,2,3,8,1013.5,1066.0,601.2289428710938,547.5836181640625,289.46966552734375
data/images\Multimedia_47.jpg,2,2,4,9,1087.75,1065.0,648.1279907226562,543.9711303710938,293.0821533203125
data/images\Multimedia_47.jpg,2,2,5,10,1162.0,1061.0,695.0252685546875,538.489990234375,298.56329345703125
